0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.21325776,0.118722424,0.02008489,0.20490141,0.051611125,0.28993586,0.27369246,0.35144547,0.3330398,0.33187678,0.37372166,0.4469394,0.050381113,0.21291812,0.39979354,0.25802055,0.53724074,0.17345603
0.1945287,0.36595094,0.0794196,0.12571529,0.3435624,0.3173329,0.3462599,0.5328678,0.26761553,0.29927754,0.03596492,0.33187944,0.19321646,0.014851398,0.30430505,0.17612846,0.46220765,0.06298288
0.39112785,0.3267523,0.21496306,0.21983425,0.31771225,0.29460302,0.4583092,0.45386457,0.29023302,0.18169796,0.1425544,0.13135801,0.42162198,0.052277245,0.31422725,0.41202542,0.38073406,0.24771604
0.41228133,0.31952956,0.44395912,0.3880983,0.25373814,0.21343268,0.44546577,0.23095167,0.3427932,0.09468494,0.27449217,0.025785461,0.55310553,0.3231075,0.27999836,0.38145941,0.16253887,0.4362137
0.3678681,0.028934214,-0.13460407,0.15711774,0.01873733,0.15228905,0.088258944,0.030536048,-0.016081003,0.07697703,0.17570245,0.10777392,-0.16675827,-0.086159594,0.08048,0.15442581,0.20805381,-0.014742727
0.22149312,0.47192952,0.13424781,0.10941046,0.38978332,0.5053379,0.22402978,0.41893578,0.33320478,0.36111385,0.13228408,0.43813363,0.10157525,0.16883177,0.34229037,0.08579867,0.42549914,-0.007301464
0.099903695,-0.17714798,-0.189578,0.035213232,-0.21192688,-0.107711844,-0.20876758,-0.15865113,-0.07136126,0.034678265,-0.09069625,0.061680757,-0.11660525,-0.08641427,-0.26909652,-0.22810453,-0.17631115,-0.24569452
0.1635703,0.32583955,0.34804973,0.20482525,0.30377883,0.3191392,0.38751692,0.2559486,0.16865027,0.15725254,0.17876634,0.15731734,0.01922185,0.3820417,0.3341129,0.13050966,0.38908336,0.39522958
0.19814661,0.1760587,0.01444041,0.039747864,0.1718592,0.26199624,0.32984176,0.27432197,0.18912973,0.13754106,0.16364138,0.14623973,0.031705562,0.16813257,0.3667921,0.21662213,0.42936924,0.18764998
0.15499234,-0.03620456,-0.022343665,0.24031547,-0.07054361,-0.04048494,0.12562995,0.19952652,0.31571537,0.17667611,0.105224594,0.2283208,0.26505458,-0.033076935,0.24083506,0.14290403,0.18885277,0.056740705
-0.13684143,-0.0032705313,-0.1956028,0.0057987394,0.018033143,0.11579181,0.033799507,0.108989224,0.16782978,0.21307963,-0.01270699,0.22542079,-0.079293355,-0.03859216,0.21752061,-0.1477344,0.21382171,-0.12994096
0.23073475,0.39265984,0.23641331,-0.03138133,0.33724105,0.4358442,0.3265579,0.48839095,0.27452362,0.28018636,0.056796473,0.27123433,0.16572136,0.16402501,0.30988717,0.06770051,0.39958167,0.16821674
0.12945683,0.116197325,-0.07957269,0.21987386,0.07473264,0.15111758,0.15170452,0.08904535,0.14366089,0.024182416,-0.030166868,-0.07049797,0.20423536,-0.08476027,0.06727689,0.114412546,0.04850283,-0.12157372
0.23250148,0.22618984,0.06983501,0.13244884,0.21868184,0.26528436,0.09285446,0.33644864,0.29836458,0.23456417,0.010962047,0.35109064,-0.020966198,0.042396177,0.22605564,-0.022540716,0.35573262,-0.122893
0.10606003,0.21694444,0.016435066,0.21673262,0.18041627,0.24681371,0.2274472,0.19711284,0.1223399,0.113181636,0.21000464,0.15998472,0.016856784,0.12847175,0.21565016,0.18681905,0.34197846,0.1608234
0.2314881,0.2451604,0.023806265,0.032202214,0.23628561,0.20809731,0.3103816,0.37128136,0.1263443,0.22269303,0.09179995,0.15259695,0.007032178,0.13129474,0.27846655,0.13865922,0.32603297,0.10376947
0.17613076,0.41700754,0.19645871,0.07360271,0.3375781,0.41158977,0.3787912,0.422463,0.29545105,0.2875184,0.09883111,0.3371665,0.04069107,0.28403476,0.3923809,0.1541275,0.47375974,0.20315012
0.22489871,0.3533134,0.08391145,0.10019687,0.31009594,0.31319872,0.18194276,0.36199605,0.20371148,0.17321457,0.02948908,0.25984395,0.083674766,-0.09590815,0.32567087,0.105726875,0.391365,0.036367405
0.41136888,0.19128491,0.3305765,0.06308443,0.17664619,0.23834202,0.12636028,0.24618982,0.15021574,0.07100825,0.05837205,0.13509443,0.012469485,0.06524649,0.14380097,0.05972911,0.16547906,0.069697924
0.29029775,0.068601035,-0.06649202,0.13379027,0.05327321,0.14724095,-0.024727916,0.036731157,0.18458107,0.07584944,0.025058012,0.017450307,0.1468428,-0.03796592,0.028689118,0.16293564,0.045023277,-0.14504778
0.3782397,-0.21207123,-0.2052653,0.045022532,-0.22494295,-0.035151336,-0.08287138,0.016565433,0.071425274,0.010003306,-0.15070009,0.019078579,-0.11628437,-0.12880264,0.030002473,-0.11508845,0.026480237,-0.27300963
0.27361134,0.34584442,0.1622557,0.21015994,0.3380386,0.34292272,0.46340027,0.3593469,0.25927728,0.21060656,0.23350029,0.19510531,0.29355392,0.15649496,0.3557536,0.3853228,0.39431462,0.24050076
0.27897656,0.35209212,0.22066145,0.1971293,0.2826412,0.38187432,0.13647516,0.31459555,0.23388726,0.23358473,0.025429778,0.3089278,0.06054293,0.06852584,0.26761162,0.07671099,0.2745214,-0.008927241
0.3238627,-0.16690381,-0.10422447,0.25718588,-0.21640135,0.03030313,-0.09555224,-0.033669777,0.050638124,0.1976866,0.0056281104,0.2877059,-0.12561044,-0.13453633,0.020223405,-0.06251777,0.045683794,-0.23545542
0.29405308,0.24387118,0.4731675,0.45201975,0.20694456,0.2576218,0.50831133,0.40761814,0.3873891,0.23758607,0.23194629,0.17209627,0.5983146,0.3020528,0.31996572,0.3114532,0.2602399,0.47751504
0.5487516,0.3000257,0.42214778,0.18594062,0.34622476,0.27921247,0.17862438,0.35384732,0.31188938,0.20445678,0.0904572,0.26787108,0.16371332,0.23100884,0.25728118,0.11380225,0.22530816,0.16586071
0.3835177,-0.17876968,0.07153878,0.23097986,-0.14713481,-0.034579903,0.24222672,0.004743453,-0.024455862,0.00025998952,0.20546155,-0.04116312,0.018881833,0.08570847,0.20167062,0.20193912,0.17597939,0.28463778
0.53499055,0.5477516,0.64125466,0.38521755,0.52018964,0.41770393,0.50020444,0.46915013,0.50715584,0.25894865,0.2149808,0.20278656,0.6440096,0.4016145,0.40611985,0.35603377,0.24914694,0.4097169
0.41342142,0.47585994,0.46080866,0.47953624,0.40956962,0.20308886,0.41252077,0.32067838,0.4191663,0.08965505,0.09282053,0.09989701,0.4908626,0.27574685,0.2930197,0.3735282,0.19530135,0.24141003
0.23968105,0.17832106,0.19372934,0.07217546,0.24400426,0.21514024,0.30536968,0.23344424,0.12545614,0.18070981,0.25851485,0.22964159,-0.020021198,0.17019726,0.28036958,0.13004997,0.42299336,0.41947895
0.18647778,0.30984423,0.034575846,0.0059664967,0.31310552,0.42068893,0.27896354,0.40241367,0.2629955,0.25176623,0.15565796,0.1856415,0.06796109,0.05120596,0.42472705,0.2605235,0.43364027,0.07457144
0.41234133,0.21315204,0.37455225,0.2605978,0.17448694,0.13180278,0.1963816,0.111368656,0.30848777,-0.08139346,-0.07075602,-0.037754588,0.29138368,0.18023002,0.13469265,0.1300688,0.018286176,0.07725754
0.38282993,0.25082663,0.44132203,0.6064788,0.16921714,0.21943149,0.4320177,0.30695814,0.46158925,0.086295456,0.14340773,0.21442614,0.5670569,0.16750379,0.33848485,0.37683252,0.29772335,0.3038732
0.359647,0.023038007,-0.11144833,0.11424092,0.016433602,0.15202107,0.029889613,0.1433962,0.13493127,0.19499058,-0.0575703,0.123742685,-0.036629573,0.003257004,-0.01026835,-0.10503596,0.024906257,-0.2723044
