0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
-0.11322354,0.11054695,-0.24542585,0.22876622,0.4901128,0.24319574,-0.1475501,0.069750085,0.1241386,0.087253585,-0.2586129,-0.21509384,-0.17804962,-0.21868542,0.13146009,0.22162044,0.25712055,0.38329893,0.14194125,0.3520357,0.10802988,-0.17612955,-0.03181503,-0.17171335,-0.14758697,-0.17278208,0.03551071,0.16484588,0.35450163,-0.19844809,-0.10024707,-0.10987542,0.03837234,0.011425556,0.2670664,-0.26383537,-0.16191605,0.18867731,0.035403788,-0.2255992,0.14525749,-0.01835149,-0.23270383,0.11299865,-0.18514332,0.25538403,-0.12634079,-0.024773069,-0.14571936,-0.1595484,-0.15945894,-0.00852669,-0.14659582,0.046643794,-0.0992281,0.12911141,0.19677785,0.09211874,0.46700448,-0.11678596,-0.15616857,0.10378721,0.07529333,-0.02920476,0.24920213,-0.043462094,0.0009954963
0.1726758,0.35406873,0.18297932,0.13741204,0.2836887,0.44810903,0.06550443,0.06033349,0.13118535,0.41281942,0.053234562,-0.08029553,0.2559196,0.12939745,0.42480126,0.3042906,0.38301128,0.3317777,-0.19858761,0.40862203,0.30449805,0.004260659,0.4168175,-0.220527,0.06528076,0.14265782,-0.042232748,0.24318284,0.2431872,0.121778466,0.17977697,-0.13634446,0.46143842,-0.086879924,-0.016363125,-0.029045088,0.06820514,0.16419372,0.23084065,-0.0110929515,0.3732988,0.4392912,-0.20897591,0.32141224,0.032746322,0.19487491,0.36239237,0.28800413,0.2901744,-0.018672004,0.10370363,-0.03667759,0.24623959,0.18006451,0.16511413,0.27094492,0.35632536,0.22077829,0.32460114,0.32223994,0.24793494,0.4172362,-0.08949555,-0.0115385065,0.37738594,-0.034217276,0.43630737
0.21352573,0.376945,0.32616508,0.30931705,0.29867196,0.48826423,0.23915365,0.06088154,0.33035213,0.3369949,0.32613313,0.14878012,0.08773421,0.31604165,0.38467395,0.17661384,0.24046084,0.21015926,-0.07352468,0.34706807,0.37274712,0.18310347,0.55668485,0.07127702,0.2390522,0.15989481,0.20240724,0.2350389,0.18187237,0.19251612,0.28295487,0.1257715,0.42553174,0.0484256,0.028442094,0.23589942,0.2399568,0.29422295,0.35087737,0.1758188,0.27636653,0.33257985,0.03259663,0.27155524,0.15031347,0.20072287,0.28901577,0.33476648,0.2390638,0.18103993,0.10592851,0.24763438,0.20051685,0.17349476,0.23360357,0.19637753,0.2789442,0.30440372,0.21193969,0.28939974,0.38689098,0.22400552,-0.013578167,0.10656138,0.19101207,0.22133055,0.34459454
0.15019792,0.038479544,0.12628566,0.17850403,0.13005134,-0.23877552,0.4421181,-0.009600188,0.2052815,0.022765797,0.39275795,0.3036639,-0.17603028,0.17247981,-0.07790509,-0.064737976,-0.18862924,-0.073442414,0.097460166,-0.10704006,0.2577146,0.41590524,0.015738025,0.48445284,0.4421469,0.13215554,0.049405467,0.026778352,-0.05619166,0.10168906,0.16832119,0.43395603,0.015056855,0.16368195,0.13310936,0.28386533,0.16506352,-0.056054667,0.09248495,0.31573117,-0.16525029,0.077533394,0.40953213,-0.022275288,0.26679963,0.014658125,0.033209227,0.10236866,0.08081679,0.17303646,0.2712381,0.121957704,0.0133432485,-0.042789005,0.2742286,-0.10465661,-0.03076376,-0.0036406762,-0.106987804,0.15005252,0.31300426,-0.17731886,-0.09861177,0.22545186,-0.102992415,0.2013876,-0.035306342
0.32345986,0.061581988,-0.15993538,0.3464327,0.2955953,0.06934027,-0.08363794,-0.056409493,0.3339994,0.20962158,-0.22585869,-0.20651048,0.023248589,-0.10265209,0.365281,0.1499424,0.2169717,0.10336095,0.21227594,0.29571855,0.14792211,-0.022728905,0.14795199,-0.30708456,-0.083697185,-0.0132167395,0.12997274,0.1298973,0.1012979,0.0144478325,0.05802957,-0.21659881,0.2440694,0.20368063,0.3108896,0.015443684,0.08928612,0.19122034,0.06122113,0.07197352,0.1601496,0.0051329564,-0.32723582,0.2627325,0.2099129,0.3449711,0.02500755,0.29492164,0.006209216,0.17542005,0.029752221,0.19734775,0.06327078,0.143141,-0.027908193,0.102630615,0.19682083,0.07304955,0.24675322,0.009185715,0.13208044,0.114025965,0.09630367,0.16174704,0.2196239,0.07325962,0.25572735
0.0064931447,0.28073937,0.014084383,0.017279942,0.2329169,0.06755159,-0.11411041,0.02332664,-0.23624167,0.30298167,-0.14021355,0.0549693,0.122449115,-0.013459081,0.2555378,0.37632388,0.1890181,0.31654072,-0.0832472,0.053567573,-0.056862928,-0.18784228,0.01807182,-0.24011481,-0.114341006,0.283329,-0.083380304,0.17393273,0.2565772,0.13208872,-0.020983987,-0.19628176,0.16787472,0.069423586,0.25694773,-0.2426772,-0.07223459,0.028923344,-0.117533796,-0.122418106,0.059970208,0.18534243,-0.17806414,0.32376933,-0.0015250538,0.03836839,0.29519618,-0.004549002,0.30439296,-0.013834893,-0.018279238,-0.17717017,0.12939647,0.0702313,-0.016642066,0.0533316,0.2542568,0.07231979,0.2772743,0.3325453,0.101161644,0.24332756,-0.05788364,-0.09484985,0.3211655,-0.16649541,0.22108588
0.16752373,-0.11989655,-0.14623553,-0.36215782,-0.3278002,-0.12698787,-0.11405937,-0.1377309,-0.23865436,-0.16457522,-0.1428856,0.057371646,-0.16270933,-0.06669763,-0.034236003,-0.12724997,-0.2460372,-0.2052738,-0.1790221,-0.19839883,-0.28283677,0.021290217,-0.13872704,-0.18522027,-0.11407276,-0.27218112,-0.29194206,-0.29491735,-0.2913459,-0.34704036,-0.29376912,-0.21941899,-0.0052224165,0.4643173,0.44064087,-0.21820778,-0.35495996,0.085693896,-0.16483901,-0.2827028,-0.25260842,-0.2984752,-0.17392367,-0.08273354,-0.14786361,-0.2087016,-0.27094388,0.12919554,-0.26007134,-0.011448407,-0.0650321,-0.35393387,-0.11893667,0.099026375,-0.0015801257,-0.26318073,-0.1672779,0.04283195,-0.22517404,-0.2597613,-0.13439253,-0.18599501,-0.08063975,0.0001828312,-0.09049545,-0.3338181,0.055709638
-0.07403463,0.3221516,0.18504411,0.22470126,0.30154335,0.34503472,0.18548802,0.053213783,0.13732272,0.37918353,-0.16868754,0.15295827,0.10806415,0.1572667,0.14959681,0.16200604,0.49479583,0.15447944,0.10741469,0.28304088,0.056759488,0.07263892,0.08246391,0.19277805,0.18551695,0.18457288,-0.05397268,0.24093966,0.149397,-0.039309185,-0.10422358,0.23063585,0.3247948,-0.03604661,0.24391279,-0.14970085,-0.18708637,0.35567987,-0.085328504,-0.06350498,0.62457144,0.47212505,0.16746025,0.30860555,-0.0984965,0.43891382,0.22219957,0.050715912,0.23663943,-0.010489913,-0.117106885,-0.061021816,0.18085507,0.27040583,0.17810802,0.6312007,0.18115488,0.39056343,0.2878201,0.22686724,0.060713872,0.19016215,0.215287,0.1343047,0.20295331,0.0051107295,0.1200067
0.099472806,0.38843706,-0.04638034,0.32671383,0.39353666,0.5691774,0.14029866,0.25406218,0.28906167,0.35573,-0.0029664328,-0.15926254,0.15379609,-0.04271622,0.33570236,0.35780102,0.4436716,0.300112,0.1290564,0.41476536,0.29902446,0.08023396,0.3646009,-0.10633422,0.14019388,0.14931285,0.10086776,0.3346092,0.30048767,0.2057577,0.21876064,-0.010643115,0.4037485,-0.10466267,0.09211855,0.06290097,0.10321368,0.3041775,0.32160416,0.0971018,0.4851511,0.32735032,-0.16293034,0.31089956,0.046041705,0.46461368,0.20365658,0.2574714,0.10986696,-0.0026472113,0.02986947,0.10407893,0.066703305,0.1652134,0.28937382,0.38722843,0.26166314,0.25544947,0.4135449,0.11052232,0.13398367,0.27714542,0.22631773,0.0036987355,0.23101209,0.15660089,0.27170336
0.010388792,0.22925133,-0.08470308,0.022653788,0.068112865,0.1830959,-0.060653344,0.06346061,0.0008275304,-0.0628447,0.1824336,-0.040674202,-0.014175376,-0.015043307,0.19463597,0.081747174,0.016736943,0.17903179,-0.009436262,0.03494574,0.1016039,-0.059341416,0.14334118,-0.046310388,-0.06072234,-0.13906994,0.04099235,0.11432982,0.13869992,-0.012347728,0.11832723,0.043173872,0.08384379,0.15338662,0.15183935,0.019821769,0.055935748,0.21094984,0.27889177,-0.077525586,-0.10220845,-0.15304267,-0.0066257976,0.038266014,-0.044886895,0.02657076,-0.10167743,0.16687864,-0.19266897,-0.1311205,0.08627166,0.036567904,-0.06781243,-0.024130505,-0.023271574,-0.08136693,0.07373111,0.14781849,0.11838882,-0.16434392,0.04952103,0.02266213,-0.010777226,0.2009733,0.103705615,-0.04939323,0.12425611
