0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.13024507,-0.27262276,-0.21607788,-0.012812174,-0.22457564,-0.1612632,-0.19602755,-0.20347369,-0.17372334,0.12060344,-0.02202952,0.12900555,-0.21681319,-0.2879509,-0.11196471,-0.22962372,-0.08227741,-0.23076735
-0.12502772,-0.30126897,-0.23082374,0.0005626294,-0.26195633,-0.18509588,-0.2426731,-0.21733968,-0.18584386,0.11002977,0.012780391,0.1369533,-0.21592759,-0.27894557,-0.15964118,-0.21969959,-0.12888932,-0.25001946
-0.04130674,-0.15437926,-0.36522153,-0.12956779,-0.2015203,-0.037565008,-0.08387389,0.017432986,0.025564903,0.22903563,0.06715758,0.24486543,-0.2355308,-0.07213076,0.046970338,-0.10070256,0.124937735,-0.20021121
-0.04422492,-0.19697931,-0.37015852,-0.1439718,-0.22896715,-0.035686463,-0.056846626,-0.018374698,-0.03154112,0.1894401,0.11512215,0.18729298,-0.27932703,-0.03624798,0.053313352,-0.05694749,0.1265977,-0.17706934
-0.18646403,-0.28597555,-0.1364287,-0.0136926845,-0.19676007,-0.0068085315,-0.02086846,-0.16760704,-0.25897622,0.082236014,-0.0828265,-0.078183375,-0.20746462,-0.061922334,-0.07245052,-0.26778725,-0.0970429,-0.19222036
-0.13439189,-0.31055212,-0.15529263,-0.042841,-0.23011056,-0.0173825,-0.047637608,-0.17183599,-0.24482659,0.077944905,-0.13959287,-0.047576174,-0.20435806,-0.085429825,-0.10278685,-0.28441846,-0.07686172,-0.21821405
0.17968369,-0.19796462,-0.115636095,0.29200718,-0.17608897,-0.18849772,0.09255937,-0.03665825,0.13585445,-0.05467843,0.02655821,-0.16112691,0.26470727,-0.13895215,-0.031308763,0.18203105,-0.11388021,-0.043433994
0.2114181,-0.17280678,-0.1009929,0.23618694,-0.12700118,-0.12066969,0.13442534,0.016521327,0.182952,-0.03386553,0.07979855,-0.11787229,0.27603215,-0.11570581,0.056223623,0.24350516,-0.033064492,0.0053390497
0.19243531,-0.15623482,-0.004994601,0.27414012,-0.14011417,-0.1794465,0.17782012,0.07470643,0.13842578,0.03299029,0.039668374,-0.097724505,0.11161147,0.016739327,0.07827603,0.22399595,-0.05954698,-0.03377646
0.17633349,-0.12654735,-0.023425283,0.27556232,-0.109394014,-0.11756796,0.15272248,0.103805445,0.1757905,0.039365776,0.045234125,-0.09002904,0.15051588,0.027032122,0.06421653,0.19730018,-0.054398425,-0.032916278
0.05360717,0.25966334,0.09832699,-0.09085716,0.29126775,0.18545073,-0.012054862,0.044525396,-0.008307591,0.15415175,-0.035850793,-0.029458309,-0.21970248,0.31382602,-0.046641104,-0.0572961,-0.14595643,-0.16528104
0.008205037,0.2158088,0.069450304,-0.09104666,0.24085024,0.16824757,-0.016159695,0.042341307,-0.03828109,0.15397489,-0.00053184805,-0.038302366,-0.24181457,0.32081902,-0.082065865,-0.07946299,-0.17831393,-0.16502388
