0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.16524702,-0.23045328,-0.21607585,-0.025262482,-0.19182627,-0.1168409,-0.18076678,-0.18498783,-0.15872969,0.15169078,-0.037661564,0.16462643,-0.22341008,-0.27917787,-0.08574293,-0.24844603,-0.06976405,-0.23655735
-0.16192716,-0.26822075,-0.23459823,-0.011660153,-0.23838758,-0.14979964,-0.23542646,-0.20559266,-0.17606942,0.13246349,-0.0013693748,0.17046218,-0.2263481,-0.27235222,-0.14117427,-0.2408879,-0.12832648,-0.261774
-0.05597121,-0.12675513,-0.3493516,-0.12241026,-0.1847738,-0.007909383,-0.06702422,0.05012739,0.04835179,0.23636997,0.07885202,0.26997325,-0.23060629,-0.040623587,0.062650226,-0.082534075,0.13668251,-0.19409911
-0.056182027,-0.1741897,-0.35234493,-0.1342199,-0.2147678,-0.007625915,-0.038363263,0.007031152,-0.012813582,0.19325106,0.12984703,0.20989712,-0.27474895,-0.008048733,0.06946527,-0.035141293,0.13768537,-0.16540271
-0.20710531,-0.25956845,-0.13471155,-0.023285914,-0.18103658,0.026627578,-0.013080846,-0.15354276,-0.24814221,0.092554495,-0.09589315,-0.06304272,-0.19827622,-0.039988134,-0.06740562,-0.27672878,-0.10409361,-0.18574649
-0.1525852,-0.28214356,-0.15195352,-0.049612783,-0.21275964,0.023202475,-0.03322047,-0.1522591,-0.23243356,0.08850096,-0.1477274,-0.03224277,-0.19404772,-0.06427273,-0.09351617,-0.2904207,-0.08020794,-0.20898698
0.19505297,-0.16219287,-0.100646764,0.2985287,-0.15146935,-0.14554131,0.12912376,0.010458734,0.1670711,-0.03206819,0.03659183,-0.13477744,0.28462195,-0.09901243,0.00069281436,0.19802372,-0.09194362,-0.01508793
0.22340256,-0.13614814,-0.08290126,0.24056345,-0.10086974,-0.07992939,0.17340396,0.059778214,0.2128392,-0.009041158,0.08414865,-0.09435413,0.29721013,-0.078404345,0.088532016,0.25614944,-0.011996046,0.033232782
0.1978488,-0.11784439,-0.005080089,0.2792902,-0.1085702,-0.1457121,0.19928913,0.1102551,0.15306705,0.047280382,0.04997731,-0.07910238,0.123928875,0.04737994,0.10368669,0.23250344,-0.039492913,-0.007952679
0.1813309,-0.089030825,-0.021527283,0.27143258,-0.07790025,-0.0833693,0.1754023,0.13743255,0.19020611,0.056030594,0.04882772,-0.06667357,0.16303553,0.05375922,0.08974773,0.20465373,-0.0371068,-0.009273898
0.044081002,0.29480582,0.11063606,-0.100196406,0.3161448,0.2052019,0.008423793,0.05180969,0.0050804378,0.1780803,-0.046138566,0.004087149,-0.21826246,0.33751032,-0.02464196,-0.060142193,-0.13749881,-0.1521411
-0.0006661409,0.25323963,0.082371354,-0.10559908,0.26869732,0.19122647,0.001927747,0.04882247,-0.024613423,0.17820527,-0.016327413,-0.0034673235,-0.24045059,0.3475756,-0.05794897,-0.08322386,-0.16939418,-0.15342431
-0.15247163,-0.3126535,-0.33598217,-0.12341857,-0.33795622,0.12634923,-0.14690882,-0.06412737,-0.06405378,0.16276431,-0.12747706,0.18009114,-0.26601484,-0.18465884,0.038545657,-0.33585304,0.08392355,-0.30298156
-0.17454389,-0.28786674,-0.3330945,-0.12475234,-0.32199574,0.1328635,-0.16230434,-0.031169841,-0.057859886,0.17452516,-0.13769767,0.21950798,-0.23750028,-0.21752717,0.02893763,-0.32683727,0.0874603,-0.3100104
0.42628306,-0.07309625,0.01028517,0.08118951,-0.043616887,0.1751245,0.06376671,0.06157475,-0.0145783,0.041157585,0.29751334,-0.0029682145,-0.12580574,0.17876361,0.029353222,0.22829266,0.004826913,0.112166576
0.41640055,-0.09098861,-0.027948966,0.036713738,-0.055887174,0.17549486,0.048184134,0.04083907,-0.049245033,0.024463017,0.31586885,-0.03265597,-0.13751718,0.15802237,-0.008689578,0.24711578,-0.017667582,0.108211115
0.35493067,-0.12164824,-0.38139722,0.025510108,-0.10203804,0.17447045,-0.045364924,0.05351812,-0.077898234,0.28038803,-0.002324412,0.11842904,-0.25779736,-0.12866567,0.04012035,-0.17113498,0.12074427,-0.24787736
