0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.018667834,-0.10790341,-0.30486524,-0.01915231,-0.15494342,0.10412072,0.0005519956,0.17780413,0.11408001,0.10808172,0.1728553,0.29041138,-0.23544542,-0.0015724581,0.21231891,-0.023589548,0.38504303,-0.024706496
0.035929266,0.28478026,-0.1264883,-0.049864296,0.25512618,0.20551051,0.20933054,0.52110183,0.13630028,0.19145505,-0.1629298,0.24129404,0.025918297,-0.15885831,0.17504045,-0.011130053,0.36366856,-0.12470694
0.24507436,0.2320062,0.052719615,0.05885349,0.22155541,0.16055165,0.3564067,0.38147908,0.14199185,0.003561067,-0.048393223,-0.018912591,0.30930412,-0.1437581,0.16526407,0.2947319,0.24531762,0.09362866
0.18006183,0.14103952,0.24704866,0.19257069,0.07532569,-0.032049995,0.238152,-0.054125324,0.10742189,-0.22632052,0.029713642,-0.23138662,0.40243924,0.14028385,0.07541877,0.13480823,-0.1194615,0.2521513
0.41403058,-0.0012106979,-0.20176336,0.18179777,-0.010305454,0.15908703,0.089193575,0.011403059,-0.043843362,0.1134835,0.21144482,0.12027176,-0.2167646,-0.1542085,0.07073797,0.18100865,0.25014195,-0.04925365
0.041076,0.39415917,-0.122345075,-0.095790945,0.28954524,0.42279598,0.010934221,0.3161528,0.17668091,0.1997356,-0.06959141,0.3159441,-0.117306985,-0.018856147,0.21426314,-0.16928872,0.2919133,-0.20769382
0.12541382,-0.26068172,-0.2617403,0.025103966,-0.27723762,-0.16756754,-0.28145888,-0.24261342,-0.1052265,0.021263063,-0.09926634,0.07391919,-0.16503543,-0.16542146,-0.3331244,-0.2815561,-0.21080779,-0.2609323
0.021627532,0.24502207,0.26247194,0.10486696,0.2011733,0.23533154,0.32125288,0.13725314,0.013952037,0.00030869455,0.042086646,0.043368667,-0.1576726,0.31808013,0.2154086,-0.04398686,0.30378675,0.31708255
0.1196757,0.111068614,-0.104859,-0.04269977,0.114528336,0.2282224,0.30574197,0.23827405,0.104508,0.063171655,0.10591394,0.074750215,-0.06984135,0.11894956,0.3266225,0.15428618,0.4396533,0.14089383
0.07902582,-0.17323644,-0.15921886,0.17563875,-0.18517505,-0.20027813,0.007150407,0.11339455,0.286438,0.09780246,0.033835627,0.17215738,0.20281583,-0.17572135,0.16522574,0.061704066,0.11516681,-0.01147864
-0.1331837,-0.0953079,-0.3139133,-0.02762261,-0.052430935,0.06211212,-0.024668725,0.08540346,0.17087539,0.22241554,-0.039218582,0.20314181,-0.1475461,-0.11311847,0.21819064,-0.23111847,0.20885907,-0.19759555
0.06718229,0.32020998,0.07484678,-0.23876823,0.23483455,0.34596917,0.18329751,0.43031293,0.13340783,0.103565134,-0.13328421,0.14061153,-0.032066673,0.014448746,0.15994984,-0.15072629,0.2673449,0.029294355
0.13056672,0.107569896,-0.11952183,0.24618492,0.06996917,0.14773683,0.15243383,0.059605304,0.15488875,-0.0012726993,-0.02891459,-0.12724346,0.22826754,-0.124880314,0.04476647,0.13558234,0.025349112,-0.15324803
0.11410535,0.12384878,-0.06528735,0.048273403,0.13087326,0.15914902,-0.074015476,0.2884867,0.21594863,0.12128691,-0.12544762,0.25887775,-0.18852372,-0.07240769,0.11595709,-0.19863331,0.28080615,-0.26280615
-0.0055192527,0.12827122,-0.15909873,0.13084352,0.089319184,0.17395975,0.12018902,0.11558467,-0.0055044,0.0017459537,0.12794715,0.081283346,-0.11867112,0.014653686,0.123147495,0.063319676,0.28931522,0.06305034
0.12376582,0.17418304,-0.13546535,-0.0948125,0.16534537,0.095166855,0.22904095,0.3569757,-0.004647959,0.150203,-0.032815948,0.06535306,-0.13308698,0.027637716,0.18696369,0.0017544432,0.24665879,-0.03261944
0.018939544,0.35615948,0.033302985,-0.09095858,0.24527487,0.33866924,0.28152776,0.37198308,0.17143986,0.15424979,-0.07360658,0.24069995,-0.14546487,0.17734142,0.28688228,-0.016859083,0.40054575,0.075043425
0.15944284,0.32906863,-0.03163716,0.038955938,0.26652676,0.2554288,0.09707671,0.37365654,0.15877791,0.12313394,-0.041339323,0.20942834,-0.004571383,-0.21948242,0.29040405,0.015786866,0.37935552,-0.07440378
0.38494083,0.14189704,0.35314554,0.034352034,0.12396079,0.20445426,0.06586323,0.23636372,0.114245005,-0.008770725,0.020088762,0.09019895,-0.096956566,0.0076650996,0.0759875,-0.00974903,0.11742077,-0.0029607855
0.23347247,-0.014335092,-0.22589579,0.05571449,-0.014209969,0.06605822,-0.19585723,-0.069141276,0.13413858,-0.019567482,-0.06306669,-0.07911216,0.07895676,-0.1479595,-0.070416465,0.096891634,-0.04686181,-0.25097668
0.4818882,-0.23599686,-0.20050102,0.118182875,-0.23839287,-0.02946584,-0.07505223,0.0924635,0.18300773,0.10886631,-0.083963424,0.08797099,-0.09824105,-0.10720516,0.07986448,-0.06717888,0.1122679,-0.27530193
0.1446472,0.27165756,0.0026026487,0.08136484,0.26374987,0.25282413,0.4044451,0.26930687,0.12313235,0.08154866,0.110609405,0.09194669,0.18950346,0.016000383,0.25931162,0.27580673,0.30812016,0.1200276
0.21768266,0.325178,0.15785722,0.13666669,0.23742424,0.36250585,0.06699607,0.29600304,0.19262156,0.20096193,-0.057995245,0.26011357,-0.014882751,-0.032840684,0.22266467,-0.0122105535,0.23928922,-0.08558107
0.35630798,-0.25333613,-0.17702876,0.27496088,-0.28479257,0.004097529,-0.16094728,-0.073568374,0.045277152,0.22366183,0.028380098,0.30511653,-0.18910086,-0.22836119,0.0013868771,-0.080212906,0.046801798,-0.27026564
0.030617967,0.04735995,0.288451,0.24831079,0.017738424,0.032338347,0.32420605,0.21167512,0.17169057,-0.042867042,-0.039255165,-0.048479866,0.43737265,0.09297055,0.10143619,0.037405513,-0.003878274,0.30377102
0.520838,0.2533899,0.4134336,0.13097695,0.29720446,0.22702748,0.08392184,0.358149,0.29226568,0.13406612,0.021791581,0.21798094,0.07665581,0.1698681,0.19242665,0.014337784,0.17296901,0.083301075
0.38930517,-0.300768,0.034247085,0.23359121,-0.23398711,-0.12852319,0.23889665,-0.08386391,-0.11123046,-0.05382917,0.20453472,-0.075798534,-0.028774139,0.04651993,0.1741901,0.19317289,0.16621916,0.28743505
0.29783785,0.4103242,0.4642091,0.13390565,0.37293705,0.21294357,0.2721611,0.23477592,0.29187167,-0.059234597,-0.10308873,-0.06681317,0.4893591,0.19618577,0.1902579,0.04788266,-0.06367383,0.19549157
0.26714137,0.41489005,0.36739558,0.3720996,0.32469428,0.044402324,0.31498873,0.17794392,0.3258777,-0.11840142,-0.09296985,-0.060307283,0.41309163,0.14669263,0.16553235,0.24673241,0.029365249,0.10059431
0.1460438,0.06963032,0.09557972,-0.005236904,0.1615637,0.12855162,0.24749371,0.1430045,-0.00093936245,0.075917535,0.17631339,0.16325681,-0.16649806,0.07119172,0.18102822,0.0075206826,0.38347042,0.38880965
0.0661241,0.2538792,-0.14504695,-0.14583941,0.25578514,0.39372537,0.16846867,0.38040477,0.17002024,0.14916039,0.03612659,0.07575755,-0.10458392,-0.088948905,0.3555787,0.15999003,0.3738859,-0.059630297
0.40552887,0.2014377,0.42716905,0.26736602,0.14968774,0.079044454,0.17236021,0.06603431,0.35607243,-0.16805361,-0.11211176,-0.09188764,0.29660052,0.1688373,0.101678096,0.10217642,-0.03864957,0.031394534
0.21622144,0.11192733,0.34180087,0.5324005,0.02840114,0.055889845,0.30135065,0.14950539,0.36393055,-0.13793574,-0.03259928,0.07992616,0.4864984,0.002255354,0.2141984,0.23246363,0.14711788,0.17511325
0.3687769,-0.04425012,-0.2070748,0.07964249,-0.04184571,0.12885574,-0.03665805,0.12394291,0.13115214,0.20227347,-0.092412665,0.113952436,-0.11051301,-0.07034744,-0.0773062,-0.18193646,-0.024640016,-0.3479038
-0.114285246,0.05834784,-0.09453212,0.15276912,-0.040790904,0.11545737,0.025170391,0.26945856,0.14973108,0.12861273,0.0032488087,0.14319538,-0.17511374,0.14490944,0.16495788,-0.09696634,0.1364289,-0.1566962
