0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.14780833,0.035778,-0.06725995,0.13622883,-0.019993534,0.20472054,0.17187457,0.26324958,0.2399838,0.23682004,0.2940751,0.3665887,-0.02984254,0.12918654,0.30852607,0.16611995,0.4499085,0.10191459
0.1123356,0.2634647,-0.017894577,0.03795457,0.2514054,0.21036525,0.22579719,0.41575333,0.16253008,0.19770572,-0.058245957,0.24456665,0.09163633,-0.07006276,0.20167932,0.07011813,0.35081792,-0.036673274
0.32264152,0.23918019,0.13259812,0.14663447,0.23861507,0.20011364,0.3532411,0.35088962,0.19355965,0.09051979,0.05256923,0.05393465,0.33445418,-0.03920186,0.21841687,0.32108596,0.28515115,0.15949032
0.3373501,0.22930957,0.35975036,0.32866395,0.17137958,0.11848447,0.34975764,0.1275257,0.24476163,0.0034695028,0.19069701,-0.056474265,0.4676546,0.23984359,0.20074326,0.29051113,0.078747414,0.3542864
0.28318757,-0.058730356,-0.22596975,0.08237699,-0.060830966,0.053975206,-0.016820762,-0.06811854,-0.11356469,-0.014456341,0.08299437,0.025674405,-0.23874696,-0.18400516,-0.017719895,0.05403571,0.10720002,-0.09941338
0.14889118,0.37452924,0.031901315,0.0273518,0.30384222,0.40005416,0.119511105,0.3110239,0.22786276,0.25188938,0.047615126,0.34689024,0.013841379,0.07181765,0.25256947,-0.0040292772,0.3281286,-0.087326564
0.04267603,-0.2485319,-0.25981733,-0.032863874,-0.27400848,-0.18209997,-0.2758222,-0.23275429,-0.14661127,-0.051477976,-0.1520341,-0.006101316,-0.18395042,-0.16873138,-0.32910717,-0.28971335,-0.23795578,-0.28833374
0.089572765,0.23500946,0.25924218,0.1484323,0.21307857,0.23030473,0.28658456,0.15421662,0.07282259,0.061063778,0.08901648,0.077779144,-0.057363607,0.29432365,0.23102383,0.03510834,0.29248968,0.30589512
0.11785959,0.0882128,-0.07781363,-0.04041541,0.09345887,0.1744127,0.2246553,0.1685065,0.08118364,0.041492015,0.07726626,0.058567736,-0.050198145,0.08569285,0.26810682,0.119740896,0.33414295,0.11017737
0.042951845,-0.16286558,-0.15092953,0.12010192,-0.18170449,-0.18264882,-0.026494995,0.044605013,0.16336046,0.025206465,-0.025118237,0.09983595,0.13345124,-0.16711566,0.101094104,0.005685596,0.048752192,-0.052294835
-0.19739646,-0.11349196,-0.29717728,-0.08275567,-0.079854175,-0.0060931537,-0.08423924,-0.008084101,0.051090777,0.09253381,-0.1105878,0.11612994,-0.17299013,-0.14166541,0.11455405,-0.2481505,0.097440735,-0.21815066
