0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.25109115,-0.2997484,-0.29246387,-0.14625496,-0.2696346,-0.23295592,-0.27537653,-0.2718783,-0.25562635,-0.056679435,-0.17334323,-0.011781028,-0.28926888,-0.33603278,-0.20480454,-0.31946453,-0.19777468,-0.31162187
-0.23714533,-0.31725195,-0.29532176,-0.12620455,-0.29582682,-0.24701688,-0.30047384,-0.27526718,-0.2570835,-0.06037448,-0.136853,-0.00088856916,-0.28081337,-0.32167736,-0.23659062,-0.30161604,-0.22842509,-0.32209626
-0.001103424,-0.089600146,-0.2257591,-0.0638286,-0.13804123,-0.0032616244,-0.01880906,0.045796264,0.05550737,0.1865,0.09413267,0.22407138,-0.1399333,-0.02213288,0.061467,-0.020870024,0.12505578,-0.13671114
-0.000536387,-0.12217531,-0.22828412,-0.07493141,-0.16048908,0.0013162827,0.0030904096,0.020381697,0.016015008,0.1592104,0.13614397,0.17850606,-0.1722802,0.0051299715,0.06840338,0.015121016,0.12811959,-0.11194912
-0.19864091,-0.24979484,-0.13554685,-0.035345845,-0.19340879,-0.034203175,-0.050258905,-0.15262704,-0.21718368,0.0203063,-0.106290005,-0.09394979,-0.18655285,-0.0788251,-0.094294146,-0.23707582,-0.11116468,-0.19221626
-0.10850612,-0.23539732,-0.105365224,-0.015505163,-0.18908702,-0.0022071395,-0.021595111,-0.11315965,-0.16446725,0.0599277,-0.105409585,-0.03206628,-0.14425674,-0.061357185,-0.080607094,-0.20437787,-0.05232441,-0.17796335
0.1576596,-0.17123918,-0.10745133,0.237151,-0.16686842,-0.16029514,0.048392106,-0.040441174,0.071497105,-0.0721038,-0.0046870997,-0.15715465,0.1892446,-0.12292078,-0.044526298,0.11369687,-0.10800419,-0.044559058
0.20749985,-0.1359505,-0.07345923,0.20806822,-0.1116169,-0.09323392,0.1028005,0.014016242,0.1250608,-0.031492464,0.05751585,-0.104905345,0.21849965,-0.08919731,0.04516177,0.18251206,-0.025655871,0.013819578
0.1506257,-0.14863771,-0.040682867,0.21235982,-0.14422338,-0.17136621,0.08743279,0.015593903,0.05385417,-0.028443458,-0.009380693,-0.12136907,0.060140327,-0.014811904,0.02760436,0.12694092,-0.08533271,-0.046695486
0.18008065,-0.09546542,-0.012989712,0.24653493,-0.08934826,-0.08796849,0.11459016,0.073394045,0.12011219,0.020332737,0.034526706,-0.0775461,0.12628363,0.024463091,0.052200325,0.1512981,-0.04057188,-0.012297107
0.14712489,0.27153856,0.1786956,0.011747731,0.30316165,0.21349119,0.091035835,0.10875756,0.088704504,0.21754514,0.06735226,0.062871434,-0.08929422,0.32438502,0.042448252,0.059775673,-0.019265065,-0.058691464
0.109255865,0.24016915,0.15940495,0.012450304,0.2645886,0.20279881,0.08996369,0.107582435,0.06917752,0.21988341,0.095401525,0.05715327,-0.1025799,0.33280197,0.017622512,0.046331275,-0.041570067,-0.056289956
-0.1168713,-0.26973128,-0.25019762,-0.09524815,-0.30166984,0.06541309,-0.1177032,-0.07079196,-0.05959016,0.10143072,-0.09521341,0.13002363,-0.21424434,-0.1538757,0.009288278,-0.24832933,0.053958707,-0.26658487
-0.109988265,-0.23142977,-0.22174951,-0.069459714,-0.270638,0.09379189,-0.0999963,-0.022027574,-0.027398389,0.13938674,-0.07315183,0.18692614,-0.16709854,-0.15745588,0.025730027,-0.21061844,0.084632,-0.25142017
0.41492444,-0.07015739,0.02723758,0.09819542,-0.047519434,0.12417379,0.055069227,0.04187808,-0.0036810096,0.040892906,0.25858882,0.0029620866,-0.07880516,0.12858124,0.020592058,0.19992898,0.021395508,0.1050315
0.40947005,-0.0814977,0.0006455721,0.06308786,-0.055124648,0.12679756,0.04749233,0.030514464,-0.02472089,0.031979494,0.27614698,-0.018813547,-0.08612669,0.115966626,-0.0056914906,0.21676601,0.0077220025,0.10380113
0.21035926,-0.19046223,-0.380327,-0.07077183,-0.16974153,0.013139901,-0.14683461,-0.078938134,-0.16758695,0.076015,-0.10434435,-0.010191501,-0.28459996,-0.20076525,-0.07707735,-0.226398,-0.02211979,-0.28786147
0.27577186,-0.1468451,-0.32303056,0.006848206,-0.136287,0.05929877,-0.10060911,-0.014340189,-0.05621542,0.11732686,-0.047753435,0.09657844,-0.22561374,-0.15316121,-0.015472051,-0.16474605,0.066973366,-0.25858378
0.2814062,0.33218408,0.28189015,0.019080305,0.25346038,0.28857225,0.09052536,0.26325315,0.1702431,0.10165385,0.072900705,0.17455003,0.023020783,0.22072387,0.16518947,0.004648358,0.16712327,0.13428813
0.18621793,0.32525676,0.25904447,0.030766092,0.24478157,0.3061779,0.09559119,0.2275555,0.17563032,0.09119308,0.13521224,0.17887914,0.01770736,0.23508017,0.18205374,0.036922064,0.18662855,0.16106261
-0.049595717,-0.068139255,-0.12732932,-0.006966825,-0.052545037,0.11324056,0.10528762,0.021153273,-0.030859157,0.08671253,0.2714396,0.025215833,-0.08998195,-0.0412471,0.033294287,0.22289792,0.09560477,-0.027697725
-0.08408293,-0.06773304,-0.15656751,-0.012772644,-0.06617959,0.12763782,0.112927325,0.022247314,-0.043395717,0.09546967,0.2359453,0.026308117,-0.113843925,-0.04239443,0.04701633,0.1894596,0.10722667,-0.061370987
-0.082138196,0.19094865,-0.0038856035,-0.07327144,0.21490595,0.18674771,-0.13330996,0.11432159,0.037451588,0.106700934,0.048344985,0.14909299,-0.17043489,0.114362866,-0.024730898,-0.15783775,-0.036565512,-0.17721115
-0.053524747,0.21745925,0.016766759,-0.059961755,0.24035096,0.18107195,-0.121602304,0.13055022,0.061589163,0.12609394,0.06479087,0.16484365,-0.14991084,0.13771184,-0.014516335,-0.1309602,-0.027842104,-0.1615785
-0.1865009,-0.19195767,-0.24871139,-0.16495535,-0.14538701,-0.008400217,-0.09414024,-0.1410633,-0.2227056,0.02048025,-0.19093892,-0.07372534,-0.24591388,-0.2217676,-0.035567265,-0.30849195,-0.04555338,-0.21353169
-0.1697508,-0.18088253,-0.23013766,-0.15118702,-0.1390916,-0.019360851,-0.09080476,-0.12337546,-0.20427354,0.03451599,-0.1912304,-0.053795513,-0.2225807,-0.23819721,-0.030713009,-0.30061585,-0.038338162,-0.2019124
