0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.26519245,-0.0055771256,-0.10119905,-0.041779425,-0.041424423,0.17432494,-0.12370293,0.07734253,0.19680822,0.10938328,0.12727535,0.20102635,-0.057968967,-0.064931355,0.047261406,-0.03634585,0.026272237,-0.22564727
0.06962483,0.11086477,0.18491328,0.08441591,0.0346646,0.22336102,0.1805414,0.22858003,0.15571491,0.15240686,0.12548164,0.21171235,0.039807826,0.15983325,0.11479424,0.21453327,0.08673465,0.0437631
-0.15442428,-0.12748605,-0.20604026,-0.06127228,-0.1138647,0.17092144,-0.11836352,-0.05170309,-0.1616527,0.031321485,0.34245595,0.07359623,-0.23627603,-0.26069146,-0.15124238,0.10509314,0.028853977,-0.100521415
-0.0035902332,-0.2566229,-0.107202575,-0.12876536,-0.22890836,0.15164,-0.08755568,-0.16592523,-0.14541152,-0.13837685,0.36553395,-0.09773643,0.0195783,-0.1803491,-0.22706746,0.25158483,-0.209872,0.0134987775
0.11835159,-0.1688683,-0.25830448,-0.12512383,-0.17398518,0.12760708,-0.12565228,-0.07714203,-0.0052350108,-0.0020295158,0.3028081,0.07421476,-0.15970883,-0.09890259,0.013006189,0.12690291,0.03502198,-0.12741707
0.15496907,-0.113469034,-0.21241987,-0.16639732,-0.12024367,0.0676533,-0.000727728,0.05993627,0.005216833,0.17373955,0.20732847,0.17172804,-0.24594967,0.0055175466,0.11651948,0.093391865,0.14603668,-0.116053775
-0.07357685,-0.3033021,-0.25888157,-0.17111221,-0.28273863,-0.0027523912,-0.14895102,-0.22309704,-0.28121275,-0.113596275,0.32291925,-0.11288773,-0.11399232,-0.26166552,-0.22783323,0.1858797,-0.18940727,-0.019457104
-0.08253391,-0.28481793,-0.2390368,-0.123270705,-0.28325868,0.09286512,-0.09939341,-0.16063857,-0.24756783,-0.13950422,0.30232036,-0.0303971,-0.07656211,-0.2605021,-0.30540287,0.21280777,-0.13552588,-0.019519173
-0.13600595,-0.24562171,-0.14385168,0.07354687,-0.26906008,0.09034527,-0.16211432,-0.103370115,-0.15158378,-0.08173402,0.26169506,-0.012330928,-0.077823564,-0.3091545,-0.4407212,0.15691665,-0.25271177,-0.09689046
-0.124895975,-0.14612637,-0.07103893,-0.13443297,-0.19961175,0.119797036,-0.08653173,0.10654148,-0.031285763,0.1001727,-0.039383866,0.12839885,-0.19931345,-0.116887495,-0.15452856,-0.053020183,-0.055304248,-0.34837335
