0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.14774609,-0.25153804,-0.21607685,-0.019037332,-0.20820096,-0.13905203,-0.18839714,-0.19423077,-0.16622652,0.13614714,-0.029845528,0.14681599,-0.22011168,-0.28356448,-0.09885381,-0.23903489,-0.07602075,-0.23366235
-0.14347744,-0.28474483,-0.23271096,-0.005548749,-0.25017202,-0.16744778,-0.23904982,-0.21146624,-0.18095666,0.121246636,0.005705515,0.15370776,-0.22113785,-0.2756489,-0.15040779,-0.23029377,-0.12860787,-0.25589666
-0.048638977,-0.14056718,-0.35728663,-0.12598905,-0.19314703,-0.02273718,-0.075449064,0.033780187,0.036958333,0.23270276,0.07300482,0.25741938,-0.23306859,-0.0563772,0.054810278,-0.0916183,0.13081014,-0.19715515
-0.05020347,-0.18558449,-0.36125165,-0.13909584,-0.2218674,-0.021656185,-0.047604956,-0.005671767,-0.022177352,0.19134557,0.122484565,0.19859502,-0.2770381,-0.02214834,0.061389316,-0.046044387,0.1321415,-0.17123593
-0.19678473,-0.27277195,-0.13557017,-0.018489294,-0.1888983,0.009909525,-0.01697465,-0.16057488,-0.2535592,0.087395296,-0.08935983,-0.07061306,-0.20287043,-0.050955247,-0.06992806,-0.27225804,-0.10056825,-0.18898344
-0.14348853,-0.29634777,-0.15362307,-0.046226885,-0.22143508,0.002909989,-0.040429026,-0.16204754,-0.23863009,0.083222926,-0.1436601,-0.039909463,-0.1992029,-0.074851304,-0.0981515,-0.2874195,-0.07853484,-0.21360047
0.18736827,-0.18007874,-0.108141445,0.29526788,-0.16377915,-0.16701956,0.110841565,-0.013099752,0.15146278,-0.043373313,0.03157501,-0.1479522,0.2746646,-0.11898228,-0.015307972,0.19002739,-0.102911904,-0.029260976
0.21741027,-0.15447742,-0.09194709,0.23837513,-0.113935456,-0.10029952,0.15391465,0.03814977,0.19789562,-0.021453341,0.08197359,-0.10611321,0.2866212,-0.09705507,0.07237781,0.2498273,-0.022530269,0.019285908
0.19514206,-0.13703963,-0.005037347,0.27671516,-0.1243422,-0.16257936,0.18855461,0.09248075,0.14574644,0.040135354,0.04482285,-0.08841343,0.117770165,0.03205964,0.09098138,0.22824976,-0.049519926,-0.020864569
0.17883222,-0.1077891,-0.022476278,0.27349752,-0.09364715,-0.100468636,0.16406235,0.12061898,0.18299833,0.047698177,0.04703091,-0.0783513,0.15677567,0.040395666,0.076982126,0.20097692,-0.04575263,-0.021095105
0.048844073,0.27723455,0.104481526,-0.095526755,0.30370623,0.19532636,-0.0018155272,0.048167527,-0.0016135778,0.16611603,-0.040994678,-0.012685576,-0.21898243,0.3256682,-0.03564154,-0.05871915,-0.1417276,-0.15871105
0.0037694618,0.23452419,0.07591083,-0.09832289,0.25477374,0.17973694,-0.007115962,0.04558188,-0.03144726,0.16609013,-0.008429626,-0.020884836,-0.24113262,0.33419734,-0.07000741,-0.08134338,-0.17385405,-0.1592241
-0.1419933,-0.33784282,-0.3375207,-0.11575764,-0.35525745,0.10332628,-0.16384442,-0.08227244,-0.07812704,0.14941606,-0.11962059,0.16669631,-0.27539176,-0.18733308,0.028539345,-0.33714044,0.076064825,-0.30618533
-0.16574144,-0.31398708,-0.33562326,-0.11747899,-0.33993006,0.11024308,-0.17946842,-0.050339002,-0.072317,0.16236904,-0.12978137,0.20576072,-0.24617216,-0.22084208,0.019071914,-0.3278486,0.07886594,-0.3140723
0.43147507,-0.09811008,0.0017582937,0.0769883,-0.06407475,0.16234253,0.05355624,0.04344955,-0.023226332,0.039537553,0.2972021,-0.0050612567,-0.12875572,0.1614617,0.021711247,0.22695282,0.007012714,0.109658
0.42058092,-0.116220325,-0.03731069,0.033183895,-0.076140985,0.1621495,0.03694276,0.0234489,-0.0579972,0.022010943,0.31451732,-0.034619562,-0.14146155,0.14085403,-0.016461156,0.24565451,-0.015837563,0.10464374
0.35426322,-0.14228801,-0.387612,0.02141145,-0.11707866,0.1497849,-0.05738856,0.03724301,-0.0869256,0.26609075,6.6110166e-05,0.10177006,-0.2561384,-0.14351088,0.02995444,-0.17045306,0.11315505,-0.2498807
0.3753491,-0.13307184,-0.37422413,0.05595862,-0.118218735,0.15792659,-0.06257868,0.06605491,0.0035401266,0.25468197,0.011850569,0.18366957,-0.23461074,-0.13475528,0.055340677,-0.15571395,0.1674231,-0.2579303
0.20872268,0.37921697,0.2674039,-0.07617764,0.25784862,0.30919617,0.021405535,0.2873704,0.14470786,0.043291967,-0.010144694,0.14362961,-0.064891994,0.21766222,0.13683143,-0.11340515,0.11866229,0.09223098
0.092073224,0.36287475,0.22597742,-0.07055795,0.24150962,0.3230186,0.01456225,0.22478232,0.14012948,0.015936214,0.054041333,0.13895507,-0.07843898,0.22660574,0.1465089,-0.083978355,0.13088708,0.115661204
-0.11337577,-0.10547385,-0.21399665,-0.058784924,-0.08216828,0.12621348,0.09840144,-0.003767869,-0.08613274,0.07501329,0.2987513,0.0015163105,-0.15863857,-0.0798938,0.007763863,0.24088176,0.076478265,-0.05692354
-0.14000076,-0.09507786,-0.23950809,-0.05267898,-0.09047247,0.15640199,0.1259625,0.011613405,-0.08782356,0.10175782,0.26884094,0.013268347,-0.17605603,-0.07060868,0.03612694,0.2124094,0.105837405,-0.08548414
-0.091041625,0.2766201,0.0025665043,-0.08142765,0.2853313,0.28181684,-0.1676894,0.20297056,0.0770856,0.16761126,0.07602528,0.1976256,-0.2072873,0.17261943,-0.0044662114,-0.20569313,-0.031143354,-0.19457158
-0.08182241,0.29068875,0.0019486882,-0.08787995,0.29901582,0.24990103,-0.18133453,0.1976141,0.08090693,0.16366032,0.07001123,0.19495855,-0.20298508,0.17870365,-0.013507254,-0.19731161,-0.04579564,-0.1940611
-0.08947252,-0.12687117,-0.181889,-0.06703584,-0.06989977,0.13238782,0.03858594,-0.03287575,-0.1469434,0.19883783,-0.08293096,0.032901566,-0.18194214,-0.15036058,0.090703435,-0.24693538,0.09478545,-0.13929218
-0.08004398,-0.12409797,-0.1712487,-0.062346093,-0.07273117,0.10677857,0.02879534,-0.020259693,-0.13504325,0.20529187,-0.097136855,0.046413407,-0.16324377,-0.18329081,0.085927054,-0.25022733,0.09120235,-0.13447434
0.3797109,0.20208612,0.2530924,0.17148246,0.25261113,0.21425538,0.31071082,0.19657898,0.09451281,-0.059122294,0.1285321,-0.17966369,0.46591157,0.22859207,0.123180985,0.33989656,-0.043677695,0.34323215
0.37302703,0.18842104,0.25814041,0.19070849,0.22515042,0.22706516,0.3098898,0.19814104,0.0774661,-0.057926483,0.12233045,-0.1825775,0.45391855,0.22699584,0.10906106,0.332599,-0.057534613,0.32080346
-0.027528903,-0.14564523,-0.17746896,-0.24082962,-0.14964695,-0.041585956,-0.05367895,0.13413395,0.026121572,0.2688061,0.07370116,0.41521627,-0.16872844,-0.07161694,0.26479954,-0.023405848,0.285595,-0.03761195
-0.02797628,-0.12979434,-0.16921866,-0.24301022,-0.13591439,-0.03720976,-0.06739652,0.14931081,0.03171261,0.27270022,0.05752289,0.43090406,-0.15309435,-0.08807862,0.24149261,-0.048435528,0.27106482,-0.042807464
-0.004784681,0.26363942,0.3696692,0.0915665,0.30619508,0.3326775,0.20512336,0.09406473,0.042474397,-0.13015747,0.32085556,0.0010837098,-0.00519142,0.09573637,0.025178904,0.2381278,0.059785068,0.2773934
-0.0138302045,0.2636617,0.34207958,0.12072565,0.30342293,0.34142977,0.18168934,0.08303753,0.041235648,-0.13200685,0.33176133,0.032985497,0.0007351623,0.08425738,0.006589424,0.24798317,0.054513283,0.24704832
-0.21054597,-0.33603725,-0.21554817,0.0038937465,-0.42046267,-0.07545431,-0.2784526,-0.15906501,0.072830364,0.07246773,-0.05650872,0.09913153,-0.31179643,0.073629305,-0.12012788,-0.2692465,-0.18513024,-0.39111152
-0.1246181,-0.3400966,-0.25365907,0.041683733,-0.42030567,-0.05846008,-0.2732839,-0.17087266,0.03511393,0.07045208,-0.038703997,0.07173368,-0.2723684,0.07469808,-0.12676704,-0.23652828,-0.1965509,-0.37018415
-0.092979565,-0.26433071,-0.12400373,-0.056116752,-0.19942184,0.052598,0.06135086,-0.13927102,-0.13333514,0.07870273,0.16810332,-0.08319591,-0.12333628,-0.110468194,0.049610063,0.35259026,-0.029536927,-0.016878363
-0.08637974,-0.26035804,-0.119119704,-0.055879988,-0.19714178,0.06644773,0.055613734,-0.13786982,-0.13112777,0.07996362,0.1760216,-0.07257916,-0.1265693,-0.11578148,0.036903508,0.3483026,-0.031086031,-0.01805675
0.08012241,0.2801736,-0.07494762,-0.15340623,0.2935058,0.2597564,-0.0713579,0.30584717,0.43541783,0.24449924,0.11239633,0.3743346,-0.15841955,0.12598391,0.3662535,0.036551133,0.36631942,-0.06145896
0.0787537,0.27939302,-0.074303314,-0.15180644,0.29209426,0.2586406,-0.07133861,0.30662924,0.43501008,0.24455148,0.11238815,0.37522626,-0.15695593,0.12749502,0.3647782,0.034074444,0.3648013,-0.059693623
-0.17705262,-0.45881653,-0.26140898,-0.08428437,-0.46600935,-0.1615535,-0.20115814,-0.34436166,-0.36239347,-0.15236698,0.18666583,-0.15923244,-0.17165656,-0.31101555,-0.39173412,0.093758926,-0.2965837,-0.015183426
-0.1565707,-0.4464492,-0.28125146,-0.11749032,-0.44839123,-0.1691561,-0.21886933,-0.32724512,-0.3604627,-0.14189534,0.16960913,-0.15740895,-0.18024261,-0.31343785,-0.3564878,0.101837106,-0.27309382,-0.041337218
-0.13926482,0.01931172,-0.14444658,0.18708766,-0.061480425,0.25465962,-0.09763697,-0.0061735054,0.0934889,0.021083139,0.09680797,0.099366345,-0.08783713,0.021574773,-0.20067075,-0.050288327,-0.086107254,-0.20869935
-0.08763671,-0.27995872,-0.11756295,0.01125858,-0.24787742,-0.06727555,-0.108967416,-0.3188519,-0.32007033,-0.06322305,-0.10153115,-0.17405882,-0.081084765,-0.10544738,-0.24274828,-0.19194439,-0.28127086,-0.090755716
